Astro Endo Micro Neuro-Ex Neuro-In Oligo OPC
0.543444975091343 0.330530499175084 -0.222489772270833 0.0104500425434462 0.0476441700966521 -0.216476164304957 0.154702171943635
0.337726526555598 0.0877542779008377 -0.0620952403077198 -0.268803441507551 -0.155950194132975 0.0390009583021198 0.236222931116119
0.829288928436554 0.72532828587894 0.180143805417273 -0.218228929037534 -0.086347591804753 0.838717607051979 0.572598267776775
0.0450682811841931 -0.100213855356301 -0.112641897258784 -0.0252343887492679 -0.0249951097886975 -0.102369249981554 -0.133077272530963
-0.40179927326493 0.449926769792029 0.144592007661514 -0.56424901285342 -0.380164680477302 0.263617178088671 -0.110749861040046
0.476478595245299 0.0023456296213886 0.000485848301992639 0.504088679205405 0.245265111690523 0.244655815378613 0.495221437198895
0.718020828206566 0.352307634637586 0.152321754766691 -0.249498804624705 -0.160782366455649 0.492258528095007 0.506842526403777
0.518986453919781 0.513271453076587 -0.244661537293537 -0.274907905693263 -0.280747463255575 0.0217588542416812 0.0157264164099047
0.863314403458321 0.641595016411606 -0.103234872565806 -0.272927628273352 -0.159531503472537 0.164268431208041 0.200801397590707
0.48981352929265 0.195417574191076 -0.220905219621248 0.121363127672656 -0.14840468534033 0.184187747249874 0.169923115731604
-0.354457880068042 0.0195309164940993 -0.0812791959667756 0.0521451988446317 -0.117728339182114 0.0418960562849366 0.0767725874018428
-0.0122799839640034 0.13564761072001 -0.0348250790479853 0.197620868280045 -0.0124095364643159 0.192605662994278 -0.0123625321723209
0.249110935091316 -0.442303117264544 -0.177380345494063 0.480673353983865 0.32430784221967 -0.195575627919882 0.0959578825855168
-0.380432898218548 0.025331318833203 -0.370742058507301 0.69550671866285 0.64908827981601 -0.229518947812403 -0.423504588700643
0.402285822339049 0.312850378241028 -0.237405102893876 0.115264752246623 0.0901662188217329 -0.265554704973724 0.0191791819481181
-0.263629783425682 -0.0921601286912605 -0.32020699038086 0.467692133789624 0.396519589128073 -0.514126961722784 -0.639517340919778
0.723821298141194 0.4628446251633 0.156248730222596 -0.534900948936744 -0.348700939759473 0.697605904728386 0.14612620489147
-0.372456506050677 0.381099035356402 0.710113591272822 -0.910909521479552 -0.989126769980865 1.27544295653288 -0.207678916726211
0.543584128655006 -0.227792084610877 -0.156882884919133 -0.360343259781442 -0.209414958312647 -0.399040264393544 0.359991206489062
-0.205302993631511 -0.091782094983597 -0.158326215329224 -0.470823590918677 -0.380133736311703 -0.581212657964234 -0.50153661885407
0.278024619542361 -0.0424306621876767 0.0116476282019401 -0.290955411373863 -0.374104642345376 -0.0181935184710614 0.00924801894236993
0.670628793397599 -0.0380036767001544 -0.142384091800621 0.364599987316517 0.232119733530044 -0.146224748526487 0.273857059921865
0.497944019910977 -0.257718304290969 -0.225745202679036 1.08743910806305 0.807302039146254 -0.181315032375985 0.457254679223516
-0.125322079014234 0.114166616290453 0.00190822195903874 0.118180932864256 -0.141439790922109 -0.0180600055785577 -0.073680643561731
-0.13548820012211 -0.0437319549404273 0.0444140690190064 0.189416539077593 0.31539914818404 -0.602822087164551 -0.319341640278988
0.257656186596249 -0.145380072221022 -0.153585350635872 -0.120478781147226 -0.176863586521687 -0.230603624604729 0.127153250504981
0.0756730784157494 -0.0722637317156131 -0.0716478841605452 0.0947948657748184 -0.0121696579316368 -0.207682812049942 -0.255235760059927
-0.457366379482212 0.0332992153017261 -0.11707087918846 0.14218345546281 0.0126827911395459 -0.384918393064858 -0.210029000030598
0.366093326042495 -0.139855124367308 0.182579513670737 -0.0346990032622217 0.0394752184483288 0.23539303176544 0.310361108886935
0.2767423950415 -0.306438703832295 0.267246591443428 -0.323287563882519 -0.271464350857187 0.0780665347712916 -0.125268986486905
0.52538645896458 0.119144610166331 -0.1143857243253 0.0596536238399579 -0.0659490631893776 0.00231732215354498 0.140292819478984
0.370183645014689 -0.0609484104529469 -0.505298348743814 0.645382532506706 0.620291458315935 -0.936158189360216 0.429788666377962
-0.329358106552351 -0.0132713220292153 -0.0453913584455463 0.146967481985614 0.028262590282201 0.121168154021652 -0.211059424019517
0.0666094877155197 -0.35184769410814 0.0513652029072817 -0.14778710369558 -0.129401032013341 -0.184032181840337 -0.152894920585435
0.533906801461082 0.305513463782435 -0.133962864357182 0.0672764938743934 -0.170642688978228 0.364673839057226 0.2273269263246
0.481823655124874 0.0815800078170764 0.195633963538209 -0.168338557457896 0.0144380419678399 0.0844760564713894 0.647868014861535
-0.675455413843876 -0.206994045750754 -0.262575294218312 0.275285129636467 0.159475521086775 -0.563192487810517 -0.216178624488431
0.219306031403542 0.254648221531405 0.0293407240293715 -0.0485516077993078 -0.0916080688971864 -0.113064234471844 -0.0246594119177924
0.368779027128398 0.148594389402197 -0.149886851848381 0.20857607084172 0.179042105070926 -0.0602639093074452 0.0833620628404353
0.458115449041982 -0.0592743626132052 -0.0594474847531281 0.311972958780999 0.178425824635156 0.188144017886363 0.490337462903835
0.383004804763362 0.188992281489791 0.0993039323381916 -0.127633864156538 -0.113366053952734 0.632030722927272 0.143579129481122
0.419465019569074 0.178896812477257 0.0994678292814134 -0.359740896155697 -0.239726866849085 0.45294477712629 0.100272234460577
0.680802068054205 -0.0533822845803955 -0.271916406450995 -0.25569196590079 -0.173618776662078 -0.176803061139381 0.0720957557512034
-0.774572928882729 0.279184992300122 -0.234264968513196 0.269469004828213 -0.0190353479140278 -0.133374005081311 -0.80291618293965
-0.465578315430742 -0.277607075692038 0.357611349839263 -0.754563104579178 -0.485137662627431 0.551642968830257 -0.126854243082917
0.570156404905264 0.241430901161459 -0.256938673932812 -0.245977369140164 -0.262434933953209 -0.230111918082424 0.10614279239551
-1.08671185705826 -0.197002698847335 0.101797284900794 -0.158679014950049 0.0602908809659321 0.150344791738626 -0.272515781822488
-2.20531706871704 -0.00519801264468931 -0.179574458504762 0.420298457977226 0.394771103405381 -0.626361259183435 -1.12408818502774
-0.813506595235154 -0.242473716511038 0.169099072651865 0.0879244074108204 -0.0866292518167609 0.113055016933298 -0.609176937455753
-0.147561106690897 -0.0537287576130829 0.258705302129581 -0.338892486574906 -0.340829607823743 0.522134214974654 -0.594358417554172
0.328918181698065 0.122930916951339 0.347057120388488 -0.224942119215039 -0.0632789037755112 0.392361587301193 -0.130106582706885
0.419985220774789 -0.425501706022812 -0.754669174151223 0.769355486720573 0.862227076047174 -0.868541089391006 -0.0519462030898933
-0.431342980755811 0.343049299188241 0.625431118652807 -0.391739221644775 -0.124396636992244 1.17647865364067 -0.12658742199197
0.320572177371459 -0.592482348153011 -0.17199834475722 -0.131514435221827 0.0792373512805895 -0.960150169342147 0.23950922180698
0.421623198061783 -0.000766465199364115 0.0201327999042426 0.223688829071897 0.195124041235439 0.000106044957764535 0.127963221886409
-0.357174750603843 -0.378052650090053 -0.00143650116638247 0.24420582017918 0.219847640473117 -0.311139786559597 0.129392929096411
0.115351788590869 -0.0390196702794967 -0.117785858674705 0.0494537567643681 0.0588977129685718 -0.0489277327489641 -0.00227522743319558
-0.0340607250488028 -0.115990482677882 -0.147116296712235 0.104679938299099 0.0631389623982933 -0.0111188519540298 0.101436820029693
0.299474369637266 -0.341135489248665 0.181074327415511 0.0341551906967989 0.0608505400722852 0.209552167536137 0.302157501969909
0.774244199521412 0.289759214569029 -0.0335459483747848 -0.178349609459694 -0.202021052308955 0.0221624087390944 0.445117434236098
-2.33188785980624 0.462115045005946 0.541660044694518 0.378209949679754 0.47783269019312 0.221728126720174 -1.04134523359093
-0.183372654602288 -0.3666945948032 -0.189282720826582 0.310730505056771 0.00769776328553386 -0.206002558981354 -0.101497987980127
0.356235483632302 -0.196032285551274 -0.134010900500068 0.485716274101869 0.410713429008689 0.0587240371673704 0.331011013760502
-0.375507778646615 -0.284406956361469 -0.167783901843363 0.026624860968376 -0.122699962440247 -0.585451982429378 -0.339088995561562
0.374566929408608 -0.106349389807119 -0.0255120104801523 0.363376059755409 0.251515477333393 0.110385824726716 0.340763760452716
0.768092390882856 0.371163457815341 -0.126488470628482 -0.107933791053229 -0.0250511415024516 -0.281407492017974 0.25684750417597
0.31626463000556 -0.501577639481623 0.291761677718879 -0.278066603909015 -0.274416084593927 0.317052289897541 0.104053696845099
0.678733776030456 -0.125511627222412 0.0602783851942247 -0.586625594376147 -0.442205467160295 -0.468022479334739 0.560561672775866
-0.117296632055036 0.357698509196435 0.209072383527688 0.0384875117021268 0.0734171186256386 0.659691148087218 0.14318455973684
-0.371900075135586 0.0118070954668378 0.0915064291553741 0.0448428839080298 0.0485752745727164 0.0571904243375249 -0.232327179798754
0.826141181503643 0.197719380862474 0.257852249535045 -0.828580441343937 -0.430325981159144 0.285846658067519 0.579379459453648
0.326260231267566 -0.175685099431669 -0.236443468786423 0.116813946929089 0.106766264548524 -0.762579156582521 -0.016420690432455
0.342330097501878 -0.0832923487287918 0.0144489184177527 -0.0728591306879764 0.118389253504932 -0.122380587987243 0.253026599358412
